source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dist,dist_error,pm_scalar,pm_scalar_error,rad_v,rad_v_pc_yr,rad_v_error,finra,findec,findist,tang_v,true_v
6.520241821418854e+16,56.44372680707421,0.20886491667986395,23.795163511727143,0.1401033358274295,18.973820568569444,0.4096569092097985,-45.44189609709154,0.3242008855384301,7.207047157925688,0.2277169958021455,14.810722,16.16092,13.620409,138.75308126717147,4391.415741620188,0.04924400255733822,0.4617588241573979,5.754819446656538,5.881626893163615e-06,9.37700880505441,61.71423252056572,11.17241459586838,144.6347081603351,32.38726860071837,32.894575757694376
6.79982014048649e+16,53.1763640515085,0.24488617748834465,23.566566696160717,0.14831013910801394,20.79155632631967,0.6569782970080043,-44.53650079463328,0.26037492527060996,7.208007520700168,0.2266202734049805,16.67199,18.460424,15.360456,138.73459442545956,4412.667873773833,0.04915067362204605,0.6537980656682533,5.743147420668961,5.869697674083401e-06,13.301951808640908,58.95179636437508,11.19531647542925,144.60429209954296,32.32158017308336,32.8278584007637
6.981009348851878e+16,56.347979340596886,0.07743221502941654,24.850610549125534,0.045803395017156606,21.452254099148867,0.1802886949265976,-44.8662363709968,0.10327878035555207,7.208744315701593,0.08143690922225426,14.476115,15.632031,13.401601999999999,138.72041456954832,12279.444413476464,0.04973106043543215,0.1752171567482071,5.810370405166704,5.938401917044553e-06,3.5233123101560193,62.306938812582686,12.387767112737533,144.65881648659288,32.69990113957958,33.21210530489621
6.65034497092704e+16,57.27554720695359,0.048690620210524914,23.781043757310677,0.02380093323992129,20.640558167702896,0.10018221471322557,-45.88095820324754,0.05853306431306764,7.209080087285128,0.050557401470100426,10.420579,10.873067,9.832112,138.7139534992447,19779.497579427585,0.05030998874102909,0.09975199428707869,5.877736206814694,6.0072521241318555e-06,1.9827597015150629,63.009035586871065,11.036333145297473,144.72120562337656,33.079025859772806,33.59716855254946
6.689793386534592e+16,58.189058235971565,0.031887818527760715,25.27966615315421,0.011312534683264387,19.527554160749307,0.04940603188872005,-45.03161849812878,0.03167053020061141,7.2094609030308785,0.033809717200950065,13.257669,14.049435,12.397871,138.7066263969331,29577.295605770392,0.04908331728868793,0.05350082926121826,5.734120786154024,5.8604721376769285e-06,1.0900103616646757,63.613378836179706,12.770883237007327,144.56709853461004,32.27077961551494,32.77626211427011
6.480820463839091e+16,56.66006061831633,0.04931472985996811,22.919590210539,0.029673716116768938,20.21955248445963,0.10142887100621756,-43.55180219074913,0.07126643216454558,7.209941658161527,0.05409222676517463,9.299754,9.571235,8.906454,138.69737751178855,18486.94460927267,0.048016557318637056,0.10988966511646381,5.609123334886274,5.732720367570493e-06,2.2885908887749498,62.27660297511067,10.82186737977535,144.43009787935904,31.56731253611493,32.0617760789811
6.673544666137498e+16,56.78289878888667,0.15667274408960288,24.393670797245694,0.08149447901028017,19.954310698933977,0.3619728672740336,-44.51029967310748,0.18733228637906166,7.210207908694379,0.15726655100801334,17.202,18.81704,15.907585000000001,138.69225584939886,6358.631212997391,0.0487784921093244,0.3817651041022398,5.697919431209039,5.82347308587573e-06,7.82653522351607,62.325762871923885,12.029698665826949,144.51572893527458,32.067043769902206,32.56933499452166
6.816202863720589e+16,55.33071154501385,0.14404338106584266,23.861474162488683,0.08104311726006704,19.923277234423548,0.3330389920184205,-43.37825479935084,0.20043800657835925,7.212984393533549,0.15165962623996398,16.917054999999998,18.705988,15.606785999999998,138.63886921708877,6593.712676159089,0.04773478778833214,0.3633189673238857,5.573855745824836,5.696675657184086e-06,7.611228005186553,60.86495522124261,11.811958940446782,144.33554487427284,31.368831786124396,31.860186369533885
6.67223556010336e+16,57.23905052150811,0.060824474298912,24.328646943880763,0.030075488839842075,18.906184563853145,0.14567814698648454,-45.60582289726158,0.0778334441513437,7.213317836079103,0.06356576891402191,14.725102,16.131683,13.55114,138.6324605021929,15731.737648805676,0.0493693720529122,0.15985737835896513,5.764455033273755,5.891474799931943e-06,3.2379988588168196,62.49076845591176,11.660362805752545,144.52393530212487,32.4414962502198,32.949652817346355
6.805139027985382e+16,53.0020805146138,0.030944554347160914,23.77463852012284,0.01902484070926701,21.33817607479,0.0705500099874711,-43.693169522634676,0.04356895295285044,7.214418650664179,0.03128019488209096,13.319509,14.120389000000001,12.451157,138.61130721987382,31969.110287498115,0.04862520767186945,0.07102031755728869,5.6766987732122605,5.8017848306799924e-06,1.4605722810573492,58.92935164649991,11.63764698605765,144.41309205055381,31.94761706037704,32.4480376108985
6.50004173122409e+16,57.046757654798,0.07813805036552178,23.661958425826416,0.053875198779708165,19.538858154683002,0.1660588716560227,-45.36608884321682,0.1211093031071816,7.214634211680794,0.08647273189671764,15.71589,16.771963,14.408163,138.6071657494372,11564.339162944363,0.049394827613014954,0.18034920248734904,5.766374949870166,5.893437021890556e-06,3.6511955388136923,62.474218253321055,11.06026708048841,144.50060277132775,32.452301255498476,32.96062706988625
6.519004870838016e+16,56.338368827079,0.03941598513025997,23.72727712316995,0.02158126369093,19.87928501296758,0.07738304848962921,-44.51107220452479,0.05017743173046375,7.214712478561872,0.039911467386031886,12.087304,12.813274,11.261094,138.6056621066253,25055.45562451501,0.04874855404443517,0.0831325903551877,5.690866938979188,5.816265191979595e-06,1.7053434585780356,61.860392441792214,11.363090399690844,144.42192729860488,32.02735339172963,32.52902291486638
6.672808938049165e+16,56.79601141536668,0.1883879000899684,24.23081704332723,0.10308322555629387,20.046817917838087,0.43057870714788704,-46.007100472095445,0.242177802287609,7.215344699921447,0.2107357790730497,17.583879999999997,19.227707000000002,16.232689,138.59351723153117,4745.278682142338,0.0501849399967803,0.4406557767041543,5.858036141702616,5.987117968085033e-06,8.780686286021279,62.36457194809948,11.451066912189608,144.5806351996162,32.968156821021786,33.48456288520099
6.789952023588762e+16,53.15763094694474,0.15810365708671434,23.432923437678713,0.09991477769304144,20.861883491413828,0.3264315571195742,-44.60551836537599,0.21352408390896416,7.2167269163389465,0.14494620945204234,17.219522,19.094864,15.896932000000001,138.56697247833526,6899.111082521032,0.049242973625210934,0.33229364647037807,5.746980453977088,5.873615168280473e-06,6.748071732366012,58.952598583448584,11.042501669518714,144.44058764661574,32.343151914900204,32.849768037669726
5.139141829818637e+16,59.53208837394239,0.12155052035751165,20.393807749887344,0.06182180593427027,18.343571876073845,0.28357823071943705,-44.61059065214861,0.1463255143765273,7.217384746664347,0.13253999628661536,16.868745999999998,18.594454000000002,15.587454000000001,138.55434275721123,7544.892319428755,0.048234753316527455,0.32763539014845144,5.628801395664144,5.7528320344176035e-06,6.792541995196406,64.62752500618512,8.001977013179397,144.30717479162882,31.678057737743185,32.17425596944895
6.652210704704666e+16,57.0384454743281,0.09111573760297514,23.977792680604104,0.054347069583151233,18.387674693491192,0.19694251087309075,-46.93064934657561,0.11764992071768675,7.217751626027818,0.10351146196208458,16.543236,18.118608,15.286620999999998,138.54730001984498,9660.76588084798,0.05040428978494682,0.21823615148999617,5.881678579657132,6.011281367159877e-06,4.329737599229335,62.14613288918677,10.94150119544421,144.55858138700486,33.10121294823939,33.6197031747618
6.523148655280333e+16,56.613757134269655,0.06875102935601324,24.25480650896728,0.0355130745765185,20.307142220200525,0.14924165069319426,-44.60812143331858,0.08301647093549053,7.21777120370273,0.06656081308569843,7.339084,7.405227,7.2642,138.54692422045716,15023.854932668553,0.049012901597040213,0.15467740108267058,5.719301923443791,5.845326741326875e-06,3.155864199483606,62.25462997321424,11.863661666378787,144.39225096178404,32.18738125846791,32.691557423430886
6.676396524416781e+16,57.08979610610177,0.14110515574052515,24.57859312995565,0.07884887878824726,18.804514450035406,0.30694466747076404,-45.70401682201508,0.19398482336794845,7.219036547891997,0.15369973355689545,17.006838000000002,18.591724,15.709918,138.52263987941802,6506.192150488193,0.04942132047374521,0.3412640733134269,5.765949383174196,5.89300207783244e-06,6.905232239981078,62.31327234222272,11.883032901618128,144.41564195725047,32.449906229378605,32.958194528596245
6.440138963261696e+16,55.34783839512337,0.10335521244187484,22.031516027097997,0.07241318100348956,19.893638476341934,0.2148148796181606,-43.874226964060746,0.1682678087917192,7.219225887769246,0.1190107661292178,16.919752,18.787782999999997,15.572420000000001,138.51900682235083,8402.601147145246,0.048173692442258435,0.237869126131068,5.620242124560644,5.744084159775338e-06,4.937766647340456,60.87384908299613,9.844230759303345,144.26309098212616,31.62988743199771,32.12533113447288
6.779918979986931e+16,53.7445331265411,0.0550583951540877,23.529960942471607,0.03241323032834817,20.764096341457087,0.11634833000372673,-43.23921148309596,0.07055811970661584,7.221508009179073,0.05775023001714489,8.777797999999999,8.981176,8.477288,138.47523242083588,17315.94834692641,0.047966416444812816,0.12167085903310929,5.594291567753726,5.71756178244918e-06,2.536596908993014,59.512337665834735,11.51906886383384,144.19279420328505,31.48384155489688,31.976997626401577
6.508659153549158e+16,56.00257003002664,0.04786452270819936,23.543750194551095,0.02421806184658851,19.457629797672396,0.1193205996167761,-44.681121606225226,0.05850560845636565,7.221583066446017,0.04430960538664837,10.823414,11.255934,10.259742,138.47379318342917,22568.470002698916,0.04873399209313306,0.1286692549382295,5.683754335714973,5.8089958625024525e-06,2.6402434288608156,61.40746719604675,11.1323275261552,144.28278904593162,31.987324717588983,32.48836724024829
