source_id,ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,dist,dist_error,rad_v,finra,findec,findist,pm_scalar,tang_v,true_v,pm_scalar_error
7.015897797495667e+16,55.177474686189136,0.04192375341030154,25.705274685487637,0.024497040967232125,20.86963681652071,0.08249870662916924,-45.75393990784102,0.057684186253695764,3.1156900189169345,1.261980447577569,7.3876700793743275,0.04498591837890476,12.330361,12.934067,11.6065855,135.3606738329998,22229.17828590846,3.1843442484837695e-06,60.974596024111555,12.995846933309576,138.54501808148356,0.05028881344736426,32.26578517711695,32.415866753641474,0.08250795374150566
6.567737287828531e+16,57.71443860745304,0.04419658788448012,23.32887519993769,0.017242218730130418,19.040713695001475,0.07433892359708205,-46.31543308031771,0.045645044171702086,6.191098220708311,0.7021784149201246,7.387685649164162,0.04763656425184423,12.204215,12.780951,11.503778,135.36038855593964,20992.27800546689,6.3275190700016194e-06,63.00352574495345,10.463477122071659,141.68790762594125,0.05007662248427309,32.12957370517106,32.72062352178634,0.08041026573042183
6.51509473253696e+16,55.36604084050182,0.04695506698640774,23.70814343520473,0.026837532612062908,20.314598135144337,0.09345980749630993,-45.668183173231824,0.06436994631494034,5.48525243808766,0.4001852149891509,7.392511844982231,0.05057748932824703,10.966898,11.391044,10.415396000000001,135.27201862770957,19771.641757660553,5.606119975560922e-06,61.0089847669308,11.02253699819589,140.8781386032705,0.04998265550904898,32.04834731157088,32.51437466279521,0.09626740461968154
6.443884174736077e+16,55.749064504058225,0.03244976976738576,22.424073684219078,0.017380980681371002,21.41760023491901,0.06842781228857124,-44.40155940270378,0.03996799726717105,10.988620958902324,3.568317446800345,7.396774003782867,0.035714930137815834,13.369599,14.199322,12.486036,135.19407237379144,27999.494781068486,1.1230755221731738e-05,61.69839790264684,10.090307183468026,146.42482759552317,0.049297181229910454,31.590614896476826,33.44722320486307,0.06733280478602312
6.52750890607191e+16,56.18336553542968,0.045330363685538916,24.23100970764245,0.030612933949912807,21.470965107857076,0.08992170262771618,-46.438726631850464,0.0711157262927832,6.062058861398875,0.6447536109652956,7.397034567755773,0.049589549579660594,11.190211,11.638392,10.6182995,135.189310099898,20165.539079833772,6.1956363284098e-06,62.147522509834424,11.331363421017318,141.38494642830779,0.05116207261097378,32.78451951990697,33.34026511277656,0.08715949146015275
6.957531339579558e+16,53.251649288534935,0.05214988779798753,25.99584709099842,0.04180485226272399,21.501224227510107,0.10393250696721383,-45.69025784969904,0.0979532007289248,1.9320771863783504,1.2452719778393853,7.39725499404698,0.06326209646677075,12.632732,13.308410999999998,11.856773,135.18528167607587,15807.253566521673,1.9746505071801974e-06,59.224211573954406,13.304108799415355,137.15993218325607,0.05049655736437537,32.35709490882248,32.414726794971905,0.10471764099345703
6.519997867275827e+16,56.657093721311426,0.04575149721830639,23.787516117590734,0.027374833777807403,20.009693524328824,0.08863030487886568,-47.311235511552496,0.06311068605467082,7.0145965673812185,0.4559410030022752,7.399871170697113,0.05117287990530059,10.038034,10.429997,9.521339999999999,135.13748779301977,19541.60097791209,7.169163202743464e-06,62.21534192251388,10.645506253270595,142.30665099576325,0.051368675674647805,32.90429212633071,33.643677048414695,0.090052448337192
6.681629512570214e+16,56.89040947426911,0.03409448976964298,24.684003206126466,0.020164141525259062,19.69358673313437,0.07569212019740221,-46.22745070079538,0.04707846822029579,7.2713005620498565,2.157730189980234,7.401604153824412,0.0363295006501148,12.555491,13.210739000000002,11.790611,135.10584722141613,27525.839389615725,7.431523669934626e-06,62.3608502334731,11.843044678127749,142.53737089135075,0.05024753284202075,32.17860624822987,32.98991530668554,0.07913077440052606
6.686305873096653e+16,57.91861227574485,0.06689779692583897,24.98296932289007,0.02382863362409933,18.132698439639512,0.1397835623654097,-46.641652798687495,0.0716469057304979,3.400605921513561,0.9003835216983809,7.403034095994598,0.07062452278812842,10.697075,11.088582,10.172478,135.07975068506693,14159.387710129695,3.4755382729941125e-06,62.95547295342249,12.02695465658799,138.55528895806103,0.05004236733505139,32.041027785685976,32.2209804660959,0.15707648041892372
6.511916456741786e+16,55.21027404174425,0.04920777699003573,23.418245859338874,0.028940926815029768,21.74679132159064,0.08324515294374098,-45.46526487942878,0.06618690790194713,4.862797917600968,0.2823497545456706,7.403971523089829,0.05422335889036156,10.659182000000001,11.042025,10.140772,135.06264805063427,18442.236343601988,4.969949669715306e-06,61.25104940885276,10.789005615053101,140.03259772034957,0.05039854405973877,32.26499428018714,32.62938337584597,0.08126027074199577
6.573244724119974e+16,58.98355878386811,0.04912259271976262,23.567069668724322,0.01966525343510475,19.25131973473396,0.08931531219151863,-45.964448035109356,0.05054989998999067,4.711231157913756,1.5649833441869296,7.406695690898775,0.05296048927805215,12.27215,12.868879,11.550869,135.0129722797689,18882.000782693285,4.815043136478385e-06,64.331147599072,10.7991674367495,139.82801541624727,0.04983315958978746,31.891302993025956,32.2374146856767,0.09567934468736262
